id,crime,abr,ago,dez,fev,jan,jul,jun,mai,mar,nov,out,set,categoria,lon_(17-18),lon_(18-19),lon_(19-20),lon_(20-21),lon_(21-22),lon_(22-23),lon_(23-24),lat_(60-61),lat_(61-62),lat_(62-63),lat_(63-64),lat_(64-65),lat_(65-66),lat_(66-67)
378,Lesão corporal culposa na direção de veículo automotor (Art. 303),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,Lesão corporal (art. 129),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
913,Lesão corporal culposa na direção de veículo automotor (Art. 303),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
991,Lesão corporal (art. 129),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
900015,Lesão corporal (art. 129),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,Lesão corporal (art. 129),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1781,Lesão corporal culposa na direção de veículo automotor (Art. 303),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
467,Lesão corporal (art. 129),0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1848,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
595,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2407,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1308,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1767,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
316,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
819,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1226,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
398,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1504,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1843,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
416,"A.I.-Oferecer droga a pessoa de seu relacionamento (Art.33,§3º)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
749,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1356,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
241,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
497,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
696,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
683,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2086,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1209,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1260,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
751,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1752,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1311,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2179,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1483,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2333,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1180,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1896,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1664,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1829,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
895,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
884,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
606,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
334,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
455,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
478,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1603,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
262,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
529,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
678,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
911,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2196,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
866,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1657,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
914,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
713,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1652,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
872,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
403,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1138,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1054,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
991,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
524,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1035,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1366,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1924,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1053,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
431,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1592,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1575,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1417,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
391,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
770,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
277,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
813,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1242,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
569,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2177,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1314,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
596,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
908,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1201,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
986,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
860,"Drogas sem autorização ou em desacordo (Art.33, caput)",0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
